Date,Open,High,Low,Close,Adj Close,Volume
2008-09-12,219.125000,219.125000,204.656006,205.500000,70.567291,24315128
2008-09-15,205.000000,205.000000,190.250000,197.268997,67.740829,17211760
2008-09-16,191.255997,198.250000,188.750000,195.800003,67.236389,15700792
2008-09-17,197.500000,205.869003,196.250000,197.375000,67.777229,18332656
2008-09-18,188.761993,195.000000,177.656006,190.675003,65.476494,26780192
2008-09-19,196.875000,205.738007,194.500000,203.119003,69.749687,31199944
2008-09-22,205.625000,207.544006,201.000000,203.738007,69.962227,12823792
2008-09-23,200.000000,203.000000,192.011993,192.994003,66.272835,13378256
2008-09-24,193.750000,195.975006,186.250000,190.537994,65.429436,19385704
2008-09-25,191.255997,191.255997,186.380997,188.356003,64.680176,18414264
2008-09-26,187.750000,188.356003,179.505997,180.863007,62.107121,9755960
2008-09-29,180.636993,181.500000,170.750000,174.162994,59.806377,17209792
2008-09-30,171.250000,181.712006,165.000000,174.755997,60.010006,23483064
2008-10-01,178.125000,183.375000,176.875000,181.162994,62.210129,26368016
2008-10-03,179.125000,180.000000,172.500000,173.988007,59.746288,13768264
2008-10-06,170.000000,173.750000,159.375000,164.830994,56.601837,12918216
2008-10-07,167.018997,171.625000,158.268997,162.725006,55.878658,18535736
2008-10-08,162.500000,162.500000,149.031006,156.781006,53.837521,22855192
2008-10-10,150.000000,160.000000,130.000000,153.149994,52.590664,37255704
2008-10-13,156.250000,170.000000,152.500000,164.819000,56.597721,19877088
2008-10-14,173.125000,176.438004,168.750000,174.744003,60.005905,15414536
2008-10-15,172.500000,172.500000,163.625000,166.925003,57.320892,12564520
2008-10-16,162.500000,162.500000,150.399994,157.875000,57.667923,13400072
2008-10-17,159.380997,163.625000,148.781006,150.343994,54.917023,12160624
2008-10-20,155.000000,163.869003,152.625000,161.819000,59.108570,11699384
2008-10-21,165.000000,174.250000,162.875000,168.449997,61.530697,18240528
2008-10-22,165.250000,166.162994,160.319000,162.444000,59.336853,15020952
2008-10-23,159.875000,169.800003,154.455994,160.406006,58.592430,20359160
2008-10-24,156.162994,162.500000,150.000000,155.761993,56.896088,18683728
2008-10-27,153.750000,161.250000,145.000000,156.475006,57.156532,20009112
2008-10-29,165.669006,168.750000,160.000000,163.044006,59.556026,24898056
2008-10-31,166.869003,179.988007,166.869003,173.619003,63.418816,31084944
2008-11-03,175.136993,180.875000,168.811996,172.324997,62.946156,18262272
2008-11-04,168.750000,172.244003,160.625000,166.488007,60.814030,22243704
2008-11-05,168.625000,174.375000,162.886993,165.250000,60.361835,17302080
2008-11-06,161.875000,164.750000,153.755997,155.712006,56.877827,13453256
2008-11-07,154.375000,161.250000,150.268997,157.850006,57.658783,10109256
2008-11-10,160.625000,169.363007,154.625000,167.311996,61.115032,10322104
2008-11-11,167.311996,168.550003,155.787994,157.087006,57.380077,9235216
2008-11-12,151.875000,163.356003,151.875000,157.431000,57.505733,13394360
2008-11-14,160.125000,161.837006,148.500000,151.649994,55.394058,16017160
2008-11-17,151.875000,155.500000,146.406006,154.050003,56.270725,18043056
2008-11-18,152.500000,152.500000,146.250000,147.561996,53.900822,15308640
2008-11-19,147.750000,150.000000,140.794006,146.587006,53.544674,22541064
2008-11-20,144.811996,144.811996,137.636993,140.231003,51.222988,11597904
2008-11-21,140.000000,150.000000,136.250000,148.080994,54.090408,12197704
2008-11-24,141.875000,152.475006,141.875000,149.524994,54.617855,14039264
2008-11-25,148.130997,154.613007,146.949997,147.744003,53.967297,9909928
2008-11-26,147.375000,149.375000,142.768997,148.386993,54.202183,14369440
2008-11-27,null,null,null,null,null,null
2008-11-28,146.268997,156.875000,140.011993,155.481003,56.793457,24031424
2008-12-01,156.250000,162.337006,152.250000,153.899994,56.215942,18738696
2008-12-02,153.000000,153.000000,147.125000,151.044006,55.172714,12814328
2008-12-03,150.500000,152.750000,142.500000,144.569000,52.807549,17869336
2008-12-04,145.000000,149.744003,143.544006,149.050003,54.444363,11324040
2008-12-05,149.000000,149.000000,140.324997,141.811996,51.800484,12210128
2008-12-08,144.399994,148.750000,142.261993,144.718994,52.862339,23661144
2008-12-10,148.113007,150.837006,144.886993,146.718994,53.592899,22436400
2008-12-11,147.106003,147.212006,140.287994,141.863007,51.819118,16501136
2008-12-12,140.000000,140.000000,134.649994,138.106003,50.446777,13078352
2008-12-15,140.000000,142.250000,136.255997,137.787994,50.330620,13738152
2008-12-16,137.875000,141.625000,135.630997,140.600006,51.357773,8900720
2008-12-17,142.455994,147.000000,140.375000,142.694000,52.122662,24437040
2008-12-18,143.125000,148.050003,143.125000,147.130997,53.743404,12669424
2008-12-19,147.636993,150.000000,143.656006,148.912994,54.394306,12520736
2008-12-22,150.000000,150.625000,145.761993,148.350006,54.188663,8749184
2008-12-23,146.975006,148.750000,145.449997,147.005997,53.697727,7100208
2008-12-24,147.500000,152.781006,145.962006,146.750000,53.604214,8551056
2008-12-26,144.630997,148.600006,138.125000,138.656006,50.647675,11889320
2008-12-29,138.755997,139.949997,133.125000,139.218994,50.853325,14264688
2008-12-30,140.250000,141.731003,136.393997,140.988007,51.499508,8457504
2008-12-31,141.875000,142.375000,137.886993,139.431000,50.930763,7221320
2009-01-02,145.625000,145.625000,140.475006,141.511993,51.690895,9012080
2009-01-05,142.500000,148.087006,142.462006,146.600006,53.549435,11241232
2009-01-06,147.500000,148.750000,143.169006,146.069000,53.355465,11563864
2009-01-07,146.393997,149.694000,143.199997,148.444000,54.223007,22538352
2009-01-09,148.261993,158.324997,146.250000,150.425003,54.946613,40182160
2009-01-12,143.955994,151.244003,142.281006,144.962006,52.951118,31269176
2009-01-13,147.494003,155.300003,139.875000,153.518997,56.076763,43956656
2009-01-14,153.188004,164.250000,153.188004,162.949997,59.521679,41551264
2009-01-15,157.500000,157.988007,151.875000,156.462006,57.151787,25359176
2009-01-16,157.250000,159.238007,155.000000,158.425003,57.868809,12717272
2009-01-19,158.375000,159.093994,155.069000,157.755997,57.624447,9543688
2009-01-20,155.000000,157.125000,153.750000,156.468994,57.154335,4974688
2009-01-21,153.875000,156.438004,151.750000,152.981003,55.880257,7770736
2009-01-22,154.375000,154.875000,150.375000,153.863007,56.202431,8776080
2009-01-23,151.250000,153.350006,148.819000,150.580994,55.003593,11625024
2009-01-27,152.375000,157.500000,151.875000,156.511993,57.170025,10507184
2009-01-28,157.875000,162.000000,156.250000,160.837006,58.749859,7187848
2009-01-29,161.250000,164.875000,160.875000,163.768997,59.820854,26001752
2009-01-30,162.625000,164.250000,160.875000,163.330994,59.660862,11631672
2009-02-02,161.500000,162.125000,158.494003,159.955994,58.428051,16870008
2009-02-03,160.750000,162.750000,157.574997,160.311996,58.558094,16125072
2009-02-04,160.625000,163.274994,159.544006,160.205994,58.519371,7574304
2009-02-05,160.750000,161.875000,154.688004,156.981003,57.341358,17537624
2009-02-06,157.363007,162.175003,156.000000,161.113007,58.850677,14020016
2009-02-09,158.500000,165.000000,158.500000,164.011993,59.909599,11513640
2009-02-10,164.311996,165.625000,161.875000,163.550003,59.740856,13367760
2009-02-11,161.250000,163.113007,160.000000,162.738007,59.444256,7057024
2009-02-12,161.875000,161.875000,156.261993,156.819000,57.282181,11242656
2009-02-13,158.744003,159.994003,155.505997,156.455994,57.149578,12791336
2009-02-16,157.494003,157.500000,151.886993,152.681000,55.770679,11885736
2009-02-17,151.000000,152.350006,145.625000,146.744003,53.602024,15025184
2009-02-18,147.311996,148.500000,139.419006,147.350006,53.823383,11096656
2009-02-19,146.875000,151.712006,146.500000,151.106003,55.195366,9882800
2009-02-20,148.750000,149.544006,145.625000,147.143997,53.748138,7635856
2009-02-24,144.375000,149.000000,143.188004,148.194000,54.131672,7708808
2009-02-25,149.000000,153.056000,148.750000,152.181000,55.588024,10625008
2009-02-26,150.500000,155.000000,150.000000,154.500000,56.435104,16571848
2009-02-27,153.462006,154.731003,150.468994,153.906006,56.218140,13326776
2009-03-02,152.250000,153.475006,148.750000,152.380997,55.661087,11820592
2009-03-03,150.750000,152.475006,148.931000,149.699997,54.681770,8818448
2009-03-04,150.125000,152.125000,147.500000,149.899994,54.754837,8641608
2009-03-05,150.625000,153.100006,146.949997,147.744003,53.967297,6939760
2009-03-06,147.750000,154.750000,143.938004,152.419006,55.674976,10278952
2009-03-09,150.636993,152.000000,148.761993,150.255997,54.884872,9863440
2009-03-12,151.511993,156.981003,151.375000,153.475006,56.060707,16502352
2009-03-13,156.175003,162.494003,155.000000,162.130997,59.222523,14660976
2009-03-16,162.875000,162.875000,158.636993,160.975006,58.800270,13499264
2009-03-17,160.500000,160.500000,157.125000,158.188004,57.782246,9897992
2009-03-18,158.125000,162.750000,158.125000,159.755997,58.354988,14668304
2009-03-19,160.625000,163.824997,158.750000,162.149994,59.229469,13425064
2009-03-20,165.425003,165.425003,160.625000,162.024994,59.183800,9503144
2009-03-23,162.524994,167.494003,161.899994,166.412994,60.786629,12242840
2009-03-24,168.125000,170.031006,163.886993,165.093994,60.304825,10746656
2009-03-25,164.031006,168.750000,164.031006,167.369003,61.135860,13099280
2009-03-26,168.125000,174.636993,167.774994,172.393997,62.971359,23946120
2009-03-27,171.875000,173.250000,166.255997,168.113007,61.407608,16699616
2009-03-30,165.000000,166.125000,158.205994,162.662994,59.416862,12393408
2009-03-31,163.750000,167.488007,162.625000,165.488007,60.448753,12775224
2009-04-01,166.393997,172.494003,163.169006,171.718994,62.724800,12438888
2009-04-02,174.500000,179.375000,172.819000,177.425003,64.809052,15717736
2009-04-06,180.406006,183.625000,173.005997,176.755997,64.564697,13856976
2009-04-08,173.755997,179.330994,169.561996,178.143997,65.071678,19805776
2009-04-09,179.375000,179.613007,174.500000,178.375000,65.156082,15061688
2009-04-13,179.375000,183.369003,172.149994,176.162994,64.348076,18836512
2009-04-15,168.500000,172.750000,162.518997,171.324997,62.580868,44636272
2009-04-16,171.500000,175.000000,165.000000,168.149994,61.421127,27307312
2009-04-17,168.750000,177.600006,168.750000,174.662994,63.800167,23499408
2009-04-20,173.130997,176.250000,171.625000,174.181000,63.624100,14932696
2009-04-21,172.375000,173.738007,169.375000,170.306000,62.208641,8013864
2009-04-22,170.250000,173.500000,169.438004,172.636993,63.060116,10622240
2009-04-23,171.393997,182.462006,169.550003,181.306000,66.226692,12194592
2009-04-24,180.136993,182.250000,175.569000,181.074997,66.142319,11411288
2009-04-27,180.988007,181.238007,176.875000,179.488007,65.562637,9638104
2009-04-28,178.750000,183.636993,177.250000,178.843994,65.327385,9435696
2009-04-29,180.000000,189.705994,178.794006,188.656006,68.911469,15414232
2009-04-30,373.250000,373.250000,373.250000,373.250000,136.339203,0
2009-05-04,190.011993,204.488007,190.011993,203.524994,74.342735,20014080
2009-05-05,201.944000,203.125000,193.787994,197.755997,72.235466,18430600
2009-05-06,196.938004,201.125000,193.488007,196.656006,71.833679,14468192
2009-05-07,196.250000,196.744003,191.162994,194.093994,70.897842,14538144
2009-05-08,193.625000,196.375000,187.649994,190.087006,69.434174,12951168
2009-05-11,190.000000,192.337006,186.524994,189.705994,69.295006,6537800
